"","EtOH1","EtOH2","EtOH3","TAM1","TAM2","TAM3"
"ENSMUSG00000097608",4.63466228005446,5.60502206650351,4.02772916284837,4.77818800164478,5.04797917445534,5.00735020163909
"ENSMUSG00000026192",11.7298765771507,11.2352314832266,11.3302793781,11.4022131176269,12.3812883564796,11.1289236318597
"ENSMUSG00000089791",5.16855071683614,5.44264712548653,5.09995017254319,5.51620787520091,5.76266374467563,5.61127859065689
"ENSMUSG00000005674",7.74136043155969,7.22644677435749,7.55767464960709,7.96592937970776,7.91864260562823,7.45304293506746
"ENSMUSG00000082431",6.2282054598547,6.44841466808267,6.48184915464118,6.36921747229388,6.69186079921203,6.23059409562249
"ENSMUSG00000100794",4.52449275406073,5.52677265451899,4.39244683912818,4.77818800164478,4.75650864121367,4.49638656014834
"ENSMUSG00000086264",5.11789904641836,5.52677265451899,5.55011036161332,5.41380514115893,4.66051805745012,4.6876602569947
"ENSMUSG00000058715",4.94610209025864,4.86592890070577,5.20744115553431,5.30057985207725,4.75650864121367,5.23739158060274
"ENSMUSG00000100222",4.80753956318287,4.40678677262258,4.8348683072271,4.61161500144227,4.66051805745012,4.6876602569947
"ENSMUSG00000099375",4.72687328330185,4.40678677262258,4.90968448201237,6.09711189714368,6.53061310362013,5.82192550495068
"ENSMUSG00000041642",11.2285530649132,12.4394369649742,11.7831370130438,11.3311959189994,10.2546937049217,10.241429718794
"ENSMUSG00000013593",12.6507466413367,11.5597828261178,12.4698147703576,12.7158455806091,12.1420606021089,12.346713385821
"ENSMUSG00000047496",5.21663765452124,5.84381075561842,4.65614249629888,7.03114687684054,5.10720071365097,5.42351080737403
"ENSMUSG00000067017",8.14782205506837,8.12763387658011,8.02848498266148,7.90719449657746,8.3259046642311,8.00250515473156
"ENSMUSG00000006403",11.5390218800717,11.2534160083598,11.4907167688753,11.0794293270871,10.3831192771164,12.0358311456324
"ENSMUSG00000041605",6.55838447411229,6.48663616834608,6.02725443336551,7.13821383880607,7.39355899821583,6.23059409562249
"ENSMUSG00000097433",4.87996051168635,4.86592890070577,4.90968448201237,4.77818800164478,4.75650864121367,5.05824464126509
"ENSMUSG00000056536",11.5011262486006,11.3598234498174,11.5877298615996,11.5679652341628,11.5604112063723,11.4378926037692
"ENSMUSG00000100672",4.94610209025864,4.77949281487923,4.75149470730567,4.50554350660449,4.84043194981961,4.35984518333378
"ENSMUSG00000041570",12.1602549640177,11.7391983994159,11.9718626030697,12.7613888074355,12.3789872227775,12.2729589854871
"ENSMUSG00000097403",5.26246756114791,5.2515179510615,5.47416000717696,5.69672717060439,5.55997188174316,5.48967950559127
"ENSMUSG00000026404",8.56071197764212,8.36976354233024,8.44869710426473,8.65785390817297,8.45414777086424,8.35694706816438
"ENSMUSG00000041498",5.53667863179121,7.02497795683434,6.39138410862343,6.24920338667798,7.43885608572738,5.31590757525715
"ENSMUSG00000041483",11.4771111324393,10.7920362590852,10.9255590395857,11.4989895325206,11.2569605107839,10.9700232065784
"ENSMUSG00000097113",6.37727161270091,6.66307874188365,6.25346083521669,6.43323410161511,6.15803303814227,6.10191275889618
"ENSMUSG00000097448",5.00724914723996,4.40678677262258,4.02772916284837,5.25989986558116,4.91573404637058,4.35984518333378
"ENSMUSG00000098243",4.94610209025864,5.2515179510615,5.09995017254319,5.07771693066278,4.75650864121367,4.6876602569947
"ENSMUSG00000104118",4.37985722618506,5.48551044956218,5.55011036161332,5.30057985207725,4.75650864121367,5.42351080737403
"ENSMUSG00000103038",4.72687328330185,4.77949281487923,5.04109451798477,4.911830105159,4.66051805745012,4.76398828541881
"ENSMUSG00000102277",4.52449275406073,4.77949281487923,4.97798225008735,5.44901510902892,4.84043194981961,4.76398828541881
"ENSMUSG00000102142",4.63466228005446,5.01417981050233,4.97798225008735,5.17316407412076,4.66051805745012,4.35984518333378
"ENSMUSG00000026074",13.7950639411983,13.9541318189163,13.154727799212,14.6363925065143,13.8946369576847,13.8923498696125
"ENSMUSG00000104145",4.72687328330185,4.9434503635141,4.97798225008735,5.12667007264114,4.75650864121367,4.95321966295651
"ENSMUSG00000103427",4.80753956318287,5.2515179510615,5.30419664227022,5.548341529996,4.91573404637058,5.10636829945353
"ENSMUSG00000098206",5.42762710270944,5.44264712548653,6.55009145912497,6.03512757001104,5.52243964936938,5.84583986478956
"ENSMUSG00000104197",5.21663765452124,4.68058167073231,5.30419664227022,5.07771693066278,4.84043194981961,4.49638656014834
"ENSMUSG00000026319",10.8561603372671,10.6011701793491,10.5135822377225,11.1068548128353,10.9884603176633,10.5687045193126
"ENSMUSG00000104044",4.63466228005446,5.52677265451899,4.90968448201237,5.02593460698238,4.02772916284837,4.60047344120348
"ENSMUSG00000026073",6.1676487665636,6.1690769162261,5.68831563381067,8.44969336523344,6.70698742470648,7.33270095467737
"ENSMUSG00000097899",5.11789904641836,5.1975530181729,4.97798225008735,5.60999948103857,4.75650864121367,5.31590757525715
"ENSMUSG00000026321",6.87358224452411,6.0168402324284,6.37253500103956,7.22012116265451,8.73935330065967,7.47451180826843
"ENSMUSG00000099843",6.30483432551072,6.55998210693444,5.78224912287946,7.3867094027665,6.46034586691335,6.54137104526338
"ENSMUSG00000026072",12.0224522647769,12.486318271607,11.9920456986884,12.8673248707056,11.92145225191,12.8887633303298
"ENSMUSG00000103560",5.06429687379399,6.14491906182265,5.47416000717696,6.28461717034334,5.4015578133481,5.38884607095133
"ENSMUSG00000103922",4.63466228005446,4.56227785852408,5.30419664227022,4.77818800164478,4.3950129704729,4.6876602569947
"ENSMUSG00000038866",10.36785832977,9.87217993816776,10.0870243442767,11.148761525328,10.4999798315638,10.5956689125248
"ENSMUSG00000070942",11.0906483187698,10.9457382260758,10.863612927211,11.203912832071,9.94813501835211,10.567879495075
"ENSMUSG00000103230",5.34831376999585,5.81247042252882,5.65527635327278,5.82852981471388,4.84043194981961,5.42351080737403
"ENSMUSG00000101583",4.72687328330185,4.02772916284837,4.5421627156547,4.61161500144227,4.91573404637058,4.76398828541881
"ENSMUSG00000044340",9.93886324206454,9.46365147667723,9.56900698310901,9.71936282334403,10.1109327997624,9.52427155162941
"ENSMUSG00000103291",4.80753956318287,5.01417981050233,4.75149470730567,4.84802125783644,4.54576322830658,4.35984518333378
"ENSMUSG00000057329",8.13781990313021,7.59385224089298,6.79331312456749,8.36115566415382,8.40964994331144,7.43124399167678
"ENSMUSG00000033845",10.1850757844359,10.1432287847842,9.96976655643059,10.0432968103075,10.4548025554985,9.79358499688175
"ENSMUSG00000102275",5.50150921408718,5.81247042252882,5.58624634428473,5.87749209830398,5.59630203011354,5.38884607095133
"ENSMUSG00000009905",10.5989036088536,10.2796273136406,10.5663899507655,10.934554507817,11.0684693962739,10.4820228331375
"ENSMUSG00000026069",13.6228372986839,13.829599814214,10.9871904244285,14.6573095080255,15.8056134329712,14.5453536013351
"ENSMUSG00000009907",11.6601972038923,11.5657239631715,11.4311869551334,11.5989470145924,11.3931819936965,11.2485549796424
